model_source,condition,sub_cond,item,test_name,test_definition,LLH_left,LLH_right,logOdds,test_passed
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,14,test_2,2|1>2|2,-0.84765625,-0.8203125,-0.02734375,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,15,test_1,1|2>1|1,-2.15625,-2.203125,0.046875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,15,test_2,2|1>2|2,-1.2421875,-1.1796875,-0.0625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,16,test_1,1|2>1|1,-2.625,-2.703125,0.078125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,16,test_2,2|1>2|2,-1.0234375,-1.1328125,0.109375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,17,test_1,1|2>1|1,-2.109375,-2.203125,0.09375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,17,test_2,2|1>2|2,-1.4921875,-1.46875,-0.0234375,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,18,test_1,1|2>1|1,-2.6875,-2.828125,0.140625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,18,test_2,2|1>2|2,-0.98046875,-0.98046875,0.0,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,19,test_1,1|2>1|1,-2.140625,-2.25,0.109375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,19,test_2,2|1>2|2,-1.140625,-1.1484375,0.0078125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,21,test_1,1|2>1|1,-1.9765625,-2.140625,0.1640625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,21,test_2,2|1>2|2,-1.296875,-1.1796875,-0.1171875,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,22,test_1,1|2>1|1,-2.1875,-2.34375,0.15625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,22,test_2,2|1>2|2,-1.125,-1.0390625,-0.0859375,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,23,test_1,1|2>1|1,-2.65625,-2.90625,0.25,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,23,test_2,2|1>2|2,-1.6953125,-1.5234375,-0.171875,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,24,test_1,1|2>1|1,-2.515625,-2.625,0.109375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,24,test_2,2|1>2|2,-0.69921875,-0.87109375,0.171875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,25,test_1,1|2>1|1,-2.53125,-2.453125,-0.078125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,25,test_2,2|1>2|2,-1.015625,-1.0234375,0.0078125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,28,test_1,1|2>1|1,-1.6875,-1.796875,0.109375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,28,test_2,2|1>2|2,-0.953125,-1.09375,0.140625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,29,test_1,1|2>1|1,-2.25,-2.265625,0.015625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,29,test_2,2|1>2|2,-1.2421875,-1.25,0.0078125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,30,test_1,1|2>1|1,-1.9296875,-2.171875,0.2421875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,30,test_2,2|1>2|2,-1.078125,-1.1484375,0.0703125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,31,test_1,1|2>1|1,-2.75,-2.984375,0.234375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,31,test_2,2|1>2|2,-1.3984375,-1.296875,-0.1015625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,32,test_1,1|2>1|1,-2.15625,-2.28125,0.125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,32,test_2,2|1>2|2,-1.0,-1.015625,0.015625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,33,test_1,1|2>1|1,-2.15625,-2.171875,0.015625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,33,test_2,2|1>2|2,-1.2578125,-1.09375,-0.1640625,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,34,test_1,1|2>1|1,-2.359375,-2.421875,0.0625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,34,test_2,2|1>2|2,-1.0859375,-1.3046875,0.21875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,35,test_1,1|2>1|1,-2.265625,-2.328125,0.0625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,35,test_2,2|1>2|2,-1.1015625,-1.1171875,0.015625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,36,test_1,1|2>1|1,-2.546875,-2.5625,0.015625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,36,test_2,2|1>2|2,-1.015625,-1.1015625,0.0859375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,37,test_1,1|2>1|1,-2.0625,-2.09375,0.03125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,37,test_2,2|1>2|2,-1.1953125,-1.4609375,0.265625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,38,test_1,1|2>1|1,-2.15625,-2.359375,0.203125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,38,test_2,2|1>2|2,-1.109375,-1.1796875,0.0703125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,39,test_1,1|2>1|1,-1.7890625,-1.8125,0.0234375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,39,test_2,2|1>2|2,-1.03125,-0.91015625,-0.12109375,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,40,test_1,1|2>1|1,-2.328125,-2.453125,0.125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,40,test_2,2|1>2|2,-0.8046875,-0.86328125,0.05859375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,41,test_1,1|2>1|1,-2.171875,-2.34375,0.171875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,41,test_2,2|1>2|2,-1.0234375,-1.0,-0.0234375,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,42,test_1,1|2>1|1,-3.046875,-3.125,0.078125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,42,test_2,2|1>2|2,-1.8828125,-1.875,-0.0078125,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,43,test_1,1|2>1|1,-1.796875,-1.84375,0.046875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,43,test_2,2|1>2|2,-1.09375,-1.046875,-0.046875,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,44,test_1,1|2>1|1,-1.984375,-2.015625,0.03125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,44,test_2,2|1>2|2,-0.8671875,-1.03125,0.1640625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,45,test_1,1|2>1|1,-2.546875,-2.734375,0.1875,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,45,test_2,2|1>2|2,-0.96875,-0.92578125,-0.04296875,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,46,test_1,1|2>1|1,-2.40625,-2.546875,0.140625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,46,test_2,2|1>2|2,-0.8828125,-0.984375,0.1015625,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,47,test_1,1|2>1|1,-2.953125,-3.046875,0.09375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,47,test_2,2|1>2|2,-1.2421875,-1.25,0.0078125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,48,test_1,1|2>1|1,-2.375,-2.609375,0.234375,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,48,test_2,2|1>2|2,-1.2421875,-1.2421875,0.0,False
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,49,test_1,1|2>1|1,-1.9453125,-1.9765625,0.03125,True
Qwen/Qwen2.5-0.5B-Instruct,propositional_clefting,prop-cleft_past_complex,49,test_2,2|1>2|2,-1.25,-1.1640625,-0.0859375,False
