condition,sub_cond,source,item,n_input,n_continuations,n_tests,input_1,input_2,input_3,input_4,context_prompt,continuation_1,continuation_2,continuation_3,continuation_4,test_1,test_2,test_3,test_4
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,48,2,2,2,"Rowan asked Avery what Peyton suggested yesterday, but Avery didn't know that.","Rowan asked Avery what Peyton suggested yesterday, but that was something Avery didn't know.",N/A,N/A,,Avery didn't know about Rowan asking a question.,Avery didn't know what Peyton suggested yesterday.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,49,2,2,2,"Sutton asked Quinn whether Charlie revised the manuscript, but Quinn didn't know that.","Sutton asked Quinn whether Charlie revised the manuscript, but that was something Quinn didn't know.",N/A,N/A,,Quinn didn't know about Sutton asking a question.,Quinn didn't know whether Charlie revised the manuscript.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,1,2,2,2,"Marcus wanted to ask Elena whether David accepted the position, but Elena didn't know that.","Marcus wanted to ask Elena whether David accepted the position, but that was something Elena didn't know.",N/A,N/A,,Elena didn't know about Marcus wanting to ask a question.,Elena didn't know whether David accepted the position.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,2,2,2,2,"Sarah intended to ask Thomas what Julia ordered for lunch, but Thomas didn't know that.","Sarah intended to ask Thomas what Julia ordered for lunch, but that was something Thomas didn't know.",N/A,N/A,,Thomas didn't know about Sarah intending to ask a question.,Thomas didn't know what Julia ordered for lunch.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,3,2,2,2,"James planned to ask Rachel whether Emma passed the exam, but Rachel didn't know that.","James planned to ask Rachel whether Emma passed the exam, but that was something Rachel didn't know.",N/A,N/A,,Rachel didn't know about James planning to ask a question.,Rachel didn't know whether Emma passed the exam.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,4,2,2,2,"Dr. Chen hoped to ask Patricia what Michael recommended, but Patricia didn't know that.","Dr. Chen hoped to ask Patricia what Michael recommended, but that was something Patricia didn't know.",N/A,N/A,,Patricia didn't know about Dr. Chen hoping to ask a question.,Patricia didn't know what Michael recommended.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,5,2,2,2,"Maya expected to ask Kevin whether Lisa attended the meeting, but Kevin didn't know that.","Maya expected to ask Kevin whether Lisa attended the meeting, but that was something Kevin didn't know.",N/A,N/A,,Kevin didn't know about Maya expecting to ask a question.,Kevin didn't know whether Lisa attended the meeting.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,6,2,2,2,"Robert needed to ask Amanda what Carlos decided, but Amanda didn't know that.","Robert needed to ask Amanda what Carlos decided, but that was something Amanda didn't know.",N/A,N/A,,Amanda didn't know about Robert needing to ask a question.,Amanda didn't know what Carlos decided.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,7,2,2,2,"Sophie wanted to ask Daniel whether Nina received the award, but Daniel didn't know that.","Sophie wanted to ask Daniel whether Nina received the award, but that was something Daniel didn't know.",N/A,N/A,,Daniel didn't know about Sophie wanting to ask a question.,Daniel didn't know whether Nina received the award.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,8,2,2,2,"Victor intended to ask Jennifer what Alex proposed, but Jennifer didn't know that.","Victor intended to ask Jennifer what Alex proposed, but that was something Jennifer didn't know.",N/A,N/A,,Jennifer didn't know about Victor intending to ask a question.,Jennifer didn't know what Alex proposed.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,9,2,2,2,"Professor Lee planned to ask Olivia whether Ryan submitted the paper, but Olivia didn't know that.","Professor Lee planned to ask Olivia whether Ryan submitted the paper, but that was something Olivia didn't know.",N/A,N/A,,Olivia didn't know about Professor Lee planning to ask a question.,Olivia didn't know whether Ryan submitted the paper.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,10,2,2,2,"Hannah hoped to ask Christopher what Mark said, but Christopher didn't know that.","Hannah hoped to ask Christopher what Mark said, but that was something Christopher didn't know.",N/A,N/A,,Christopher didn't know about Hannah hoping to ask a question.,Christopher didn't know what Mark said.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,11,2,2,2,"Benjamin expected to ask Emma whether Tyler agreed to help, but Emma didn't know that.","Benjamin expected to ask Emma whether Tyler agreed to help, but that was something Emma didn't know.",N/A,N/A,,Emma didn't know about Benjamin expecting to ask a question.,Emma didn't know whether Tyler agreed to help.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,12,2,2,2,"Grace wanted to ask Andrew what Claire brought, but Andrew didn't know that.","Grace wanted to ask Andrew what Claire brought, but that was something Andrew didn't know.",N/A,N/A,,Andrew didn't know about Grace wanting to ask a question.,Andrew didn't know what Claire brought.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,13,2,2,2,"Isabella intended to ask Jonathan whether Sarah completed the task, but Jonathan didn't know that.","Isabella intended to ask Jonathan whether Sarah completed the task, but that was something Jonathan didn't know.",N/A,N/A,,Jonathan didn't know about Isabella intending to ask a question.,Jonathan didn't know whether Sarah completed the task.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,14,2,2,2,"Nathan needed to ask Victoria what Lucas suggested, but Victoria didn't know that.","Nathan needed to ask Victoria what Lucas suggested, but that was something Victoria didn't know.",N/A,N/A,,Victoria didn't know about Nathan needing to ask a question.,Victoria didn't know what Lucas suggested.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,15,2,2,2,"Samantha planned to ask Brandon whether Megan called back, but Brandon didn't know that.","Samantha planned to ask Brandon whether Megan called back, but that was something Brandon didn't know.",N/A,N/A,,Brandon didn't know about Samantha planning to ask a question.,Brandon didn't know whether Megan called back.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,16,2,2,2,"Eric hoped to ask Rebecca what Peter thinks, but Rebecca didn't know that.","Eric hoped to ask Rebecca what Peter thinks, but that was something Rebecca didn't know.",N/A,N/A,,Rebecca didn't know about Eric hoping to ask a question.,Rebecca didn't know what Peter thinks.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,17,2,2,2,"Lauren wanted to ask Matthew whether Sophie canceled the appointment, but Matthew didn't know that.","Lauren wanted to ask Matthew whether Sophie canceled the appointment, but that was something Matthew didn't know.",N/A,N/A,,Matthew didn't know about Lauren wanting to ask a question.,Matthew didn't know whether Sophie canceled the appointment.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,18,2,2,2,"Tyler intended to ask Melissa what Jake chose, but Melissa didn't know that.","Tyler intended to ask Melissa what Jake chose, but that was something Melissa didn't know.",N/A,N/A,,Melissa didn't know about Tyler intending to ask a question.,Melissa didn't know what Jake chose.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,19,2,2,2,"Chloe expected to ask Jacob whether Anna found the document, but Jacob didn't know that.","Chloe expected to ask Jacob whether Anna found the document, but that was something Jacob didn't know.",N/A,N/A,,Jacob didn't know about Chloe expecting to ask a question.,Jacob didn't know whether Anna found the document.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,21,2,2,2,"Madison needed to ask Connor whether Zoe finished the report, but Connor didn't know that.","Madison needed to ask Connor whether Zoe finished the report, but that was something Connor didn't know.",N/A,N/A,,Connor didn't know about Madison needing to ask a question.,Connor didn't know whether Zoe finished the report.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,22,2,2,2,"Jordan wanted to ask Alexis what Riley discovered, but Alexis didn't know that.","Jordan wanted to ask Alexis what Riley discovered, but that was something Alexis didn't know.",N/A,N/A,,Alexis didn't know about Jordan wanting to ask a question.,Alexis didn't know what Riley discovered.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,23,2,2,2,"Ethan intended to ask Abigail whether Dylan arrived on time, but Abigail didn't know that.","Ethan intended to ask Abigail whether Dylan arrived on time, but that was something Abigail didn't know.",N/A,N/A,,Abigail didn't know about Ethan intending to ask a question.,Abigail didn't know whether Dylan arrived on time.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,24,2,2,2,"Zoe hoped to ask Cameron what Morgan requested, but Cameron didn't know that.","Zoe hoped to ask Cameron what Morgan requested, but that was something Cameron didn't know.",N/A,N/A,,Cameron didn't know about Zoe hoping to ask a question.,Cameron didn't know what Morgan requested.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,25,2,2,2,"Quinn expected to ask Parker whether Sage approved the budget, but Parker didn't know that.","Quinn expected to ask Parker whether Sage approved the budget, but that was something Parker didn't know.",N/A,N/A,,Parker didn't know about Quinn expecting to ask a question.,Parker didn't know whether Sage approved the budget.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,28,2,2,2,"Aria intended to ask Julian what Mia concluded, but Julian didn't know that.","Aria intended to ask Julian what Mia concluded, but that was something Julian didn't know.",N/A,N/A,,Julian didn't know about Aria intending to ask a question.,Julian didn't know what Mia concluded.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,29,2,2,2,"Penelope hoped to ask Sebastian whether Scarlett accepted the offer, but Sebastian didn't know that.","Penelope hoped to ask Sebastian whether Scarlett accepted the offer, but that was something Sebastian didn't know.",N/A,N/A,,Sebastian didn't know about Penelope hoping to ask a question.,Sebastian didn't know whether Scarlett accepted the offer.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,30,2,2,2,"Lily needed to ask Owen what Hazel mentioned, but Owen didn't know that.","Lily needed to ask Owen what Hazel mentioned, but that was something Owen didn't know.",N/A,N/A,,Owen didn't know about Lily needing to ask a question.,Owen didn't know what Hazel mentioned.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,31,2,2,2,"Wyatt expected to ask Nora whether Caleb signed the contract, but Nora didn't know that.","Wyatt expected to ask Nora whether Caleb signed the contract, but that was something Nora didn't know.",N/A,N/A,,Nora didn't know about Wyatt expecting to ask a question.,Nora didn't know whether Caleb signed the contract.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,32,2,2,2,"Isaac wanted to ask Violet what Max explained, but Violet didn't know that.","Isaac wanted to ask Violet what Max explained, but that was something Violet didn't know.",N/A,N/A,,Violet didn't know about Isaac wanting to ask a question.,Violet didn't know what Max explained.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,33,2,2,2,"Stella planned to ask Felix whether Ruby responded positively, but Felix didn't know that.","Stella planned to ask Felix whether Ruby responded positively, but that was something Felix didn't know.",N/A,N/A,,Felix didn't know about Stella planning to ask a question.,Felix didn't know whether Ruby responded positively.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,34,2,2,2,"Autumn intended to ask Jasper what Luna reported, but Jasper didn't know that.","Autumn intended to ask Jasper what Luna reported, but that was something Jasper didn't know.",N/A,N/A,,Jasper didn't know about Autumn intending to ask a question.,Jasper didn't know what Luna reported.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,35,2,2,2,"Maverick hoped to ask Sienna whether Rowan quit the job, but Sienna didn't know that.","Maverick hoped to ask Sienna whether Rowan quit the job, but that was something Sienna didn't know.",N/A,N/A,,Sienna didn't know about Maverick hoping to ask a question.,Sienna didn't know whether Rowan quit the job.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,36,2,2,2,"Phoenix expected to ask Sage what River wrote, but Sage didn't know that.","Phoenix expected to ask Sage what River wrote, but that was something Sage didn't know.",N/A,N/A,,Sage didn't know about Phoenix expecting to ask a question.,Sage didn't know what River wrote.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,37,2,2,2,"Quinn needed to ask Kai whether Morgan scheduled the interview, but Kai didn't know that.","Quinn needed to ask Kai whether Morgan scheduled the interview, but that was something Kai didn't know.",N/A,N/A,,Kai didn't know about Quinn needing to ask a question.,Kai didn't know whether Morgan scheduled the interview.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,38,2,2,2,"Blair planned to ask Reese what Avery predicted, but Reese didn't know that.","Blair planned to ask Reese what Avery predicted, but that was something Reese didn't know.",N/A,N/A,,Reese didn't know about Blair planning to ask a question.,Reese didn't know what Avery predicted.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,39,2,2,2,"Dakota wanted to ask Skylar whether Cameron finished early, but Skylar didn't know that.","Dakota wanted to ask Skylar whether Cameron finished early, but that was something Skylar didn't know.",N/A,N/A,,Skylar didn't know about Dakota wanting to ask a question.,Skylar didn't know whether Cameron finished early.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,40,2,2,2,"Drew intended to ask Taylor what Harper designed, but Taylor didn't know that.","Drew intended to ask Taylor what Harper designed, but that was something Taylor didn't know.",N/A,N/A,,Taylor didn't know about Drew intending to ask a question.,Taylor didn't know what Harper designed.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_complex,Claude Sonnet 4.5,41,2,2,2,"Emerson hoped to ask Riley whether Parker graduated, but Riley didn't know that.","Emerson hoped to ask Riley whether Parker graduated, but that was something Riley didn't know.",N/A,N/A,,Riley didn't know about Emerson hoping to ask a question.,Riley didn't know whether Parker graduated.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
