condition,sub_cond,source,item,n_input,n_continuations,n_tests,input_1,input_2,input_3,input_4,context_prompt,continuation_1,continuation_2,continuation_3,continuation_4,test_1,test_2,test_3,test_4
events,events_narr_explicit,Claude Sonnet 4.5,50,2,2,2,Catherine learned Spanish and then moved to Madrid. Her teacher was happy that she did that.,Catherine moved to Madrid after learning Spanish. Her teacher was happy that she did that.,NA,NA,,Catherine's teacher wasn't happy about her learning Spanish.,Catherine's teacher wasn't happy about her moving to Madrid.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,GPT-5.2,1,2,2,2,"Mara emailed the landlord, and then she replaced the broken lock. Her roommate Lena was relieved that it happened so quickly.","Mara replaced the broken lock, and then she emailed the landlord. Her roommate Lena was relieved that it happened so quickly.",,,,Lena was relieved that Mara emailed the landlord.,Lena was relieved that Mara replaced the broken lock.,,,1|1>1|2,2|2>2|1,,
events,events_narr_explicit,GPT-5.2,2,2,2,2,"After the concert ended, Tobias lost his wallet and called the venue. Priya heard about it the next morning.","After the concert ended, Tobias called the venue and lost his wallet. Priya heard about it the next morning.",,,,Priya heard about Tobias losing his wallet the next morning.,Priya heard about Tobias calling the venue the next morning.,,,1|1>1|2,2|2>2|1,,
events,events_narr_explicit,GPT-5.2,3,2,2,2,"Elif spilled coffee on the report, but she reprinted it before the meeting. Her boss commented that that was unusual.","Elif reprinted the report before the meeting, but she spilled coffee on the report. Her boss commented that that was unusual.",,,,Her boss commented that Elif spilling coffee on the report was unusual.,Her boss commented that Elif reprinting the report before the meeting was unusual.,,,1|1>1|2,2|2>2|1,,
events,events_narr_explicit,GPT-5.2,4,2,2,2,"The server crashed, so Nikhil restarted it and restored the backup. Dana noted that it fixed everything.","Nikhil restored the backup and restarted the server, because the server crashed. Dana noted that it fixed everything.",,,,Dana noted that restarting the server fixed everything.,Dana noted that restoring the backup fixed everything.,,,1|1>1|2,2|2>2|1,,
events,events_narr_explicit,GPT-5.2,5,2,2,2,"Sofia booked the train, and afterwards she canceled the hotel reservation. Jules was surprised that it happened at all.","Sofia canceled the hotel reservation, and afterwards she booked the train. Jules was surprised that it happened at all.",,,,Jules was surprised that Sofia booked the train.,Jules was surprised that Sofia canceled the hotel reservation.,,,1|1>1|2,2|2>2|1,,
events,events_narr_explicit,GPT-5.2,6,2,2,2,"Hassan apologized to the customer, then he issued a refund. Mei said that that restored trust.","Hassan issued a refund, then he apologized to the customer. Mei said that that restored trust.",,,,Mei said that Hassan apologizing to the customer restored trust.,Mei said that Hassan issuing a refund restored trust.,,,1|1>1|2,2|2>2|1,,
events,events_narr_explicit,GPT-5.2,7,2,2,2,"After the alarm went off, Ines opened the window and turned off the stove. Her neighbor remarked that it was the sensible thing to do.","After the alarm went off, Ines turned off the stove and opened the window. Her neighbor remarked that it was the sensible thing to do.",,,,Her neighbor remarked that opening the window was the sensible thing to do.,Her neighbor remarked that turning off the stove was the sensible thing to do.,,,1|1>1|2,2|2>2|1,,
events,events_narr_explicit,GPT-5.2,8,2,2,2,"Ravi signed the contract, but then he requested a revision. The lawyer insisted that that created confusion.","Ravi requested a revision, but then he signed the contract. The lawyer insisted that that created confusion.",,,,The lawyer insisted that signing the contract created confusion.,The lawyer insisted that requesting a revision created confusion.,,,1|1>1|2,2|2>2|1,,
events,events_narr_explicit,GPT-5.2,9,2,2,2,"Julia watered the plants, and later she forgot to close the balcony door. Kai noticed that it led to a draft.","Julia forgot to close the balcony door, and later she watered the plants. Kai noticed that it led to a draft.",,,,Kai noticed that watering the plants led to a draft.,Kai noticed that forgetting to close the balcony door led to a draft.,,,1|1>1|2,2|2>2|1,,
events,events_narr_explicit,GPT-5.2,10,2,2,2,"Owen packed the boxes, and his sister labeled them with a marker. Their mother praised them for it.","Owen's sister labeled the boxes with a marker, and Owen packed them. Their mother praised them for it.",,,,Their mother praised Owen for packing the boxes.,Their mother praised Owen's sister for labeling the boxes.,,,1|1>1|2,2|2>2|1,,
events,events_narr_explicit,GPT-5.2,11,2,2,2,"The committee postponed the vote, and the chair announced the delay by email. Several members complained that that was unnecessary.","The chair announced the delay by email, and the committee postponed the vote. Several members complained that that was unnecessary.",,,,Several members complained that postponing the vote was unnecessary.,Several members complained that announcing the delay by email was unnecessary.,,,1|1>1|2,2|2>2|1,,
events,events_narr_explicit,GPT-5.2,12,2,2,2,"Luca missed the bus, and then he spilled his coffee in the taxi. Amira said that it ruined the morning.","Luca spilled his coffee in the taxi, and then he missed the bus. Amira said that it ruined the morning.",,,,Amira said that missing the bus ruined the morning.,Amira said that spilling his coffee in the taxi ruined the morning.,,,1|1>1|2,2|2>2|1,,
events,events_narr_explicit,GPT-5.2,13,2,2,2,"Nora wrote down the address, and then she forwarded the message to herself. Ben was glad that it was saved.","Nora forwarded the message to herself, and then she wrote down the address. Ben was glad that it was saved.",,,,Ben was glad that writing down the address saved it.,Ben was glad that forwarding the message to herself saved it.,,,1|1>1|2,2|2>2|1,,
events,events_narr_explicit,GPT-5.2,14,2,2,2,"The puppy knocked over the vase, and the babysitter swept up the shards. Grandma sighed that that always happens here.","The babysitter swept up the shards, and the puppy knocked over the vase. Grandma sighed that that always happens here.",,,,Grandma sighed that the puppy knocking over the vase always happens here.,Grandma sighed that the babysitter sweeping up the shards always happens here.,,,1|1>1|2,2|2>2|1,,
events,events_narr_explicit,GPT-5.2,15,2,2,2,"Celine turned in her thesis, and she celebrated with friends at a café. Her advisor heard that it went well.","Celine celebrated with friends at a café, and she turned in her thesis. Her advisor heard that it went well.",,,,Her advisor heard that turning in the thesis went well.,Her advisor heard that celebrating with friends went well.,,,1|1>1|2,2|2>2|1,,
events,events_narr_explicit,GPT-5.2,16,2,2,2,"After the storm passed, the power returned and the streetlights flickered on. Omar remarked that it felt like a reset.","After the storm passed, the streetlights flickered on and the power returned. Omar remarked that it felt like a reset.",,,,Omar remarked that the power returning felt like a reset.,Omar remarked that the streetlights flickering on felt like a reset.,,,1|1>1|2,2|2>2|1,,
events,events_narr_explicit,GPT-5.2,17,2,2,2,"Beatrice locked her bike, but someone still stole the front wheel. Hugo couldn't believe that it happened in daylight.","Someone stole the front wheel, but Beatrice locked her bike. Hugo couldn't believe that it happened in daylight.",,,,Hugo couldn't believe that locking the bike happened in daylight.,Hugo couldn't believe that stealing the front wheel happened in daylight.,,,1|1>1|2,2|2>2|1,,
events,events_narr_explicit,GPT-5.2,18,2,2,2,"The pilot radioed the tower, and the crew prepared for an emergency landing. Passengers later said that it was frightening.","The crew prepared for an emergency landing, and the pilot radioed the tower. Passengers later said that it was frightening.",,,,Passengers later said that the pilot radioing the tower was frightening.,Passengers later said that the crew preparing for an emergency landing was frightening.,,,1|1>1|2,2|2>2|1,,
events,events_narr_explicit,GPT-5.2,19,2,2,2,"Mina uploaded the slides, and she scheduled the meeting invite. Jared appreciated that it was taken care of early.","Mina scheduled the meeting invite, and she uploaded the slides. Jared appreciated that it was taken care of early.",,,,Jared appreciated that uploading the slides was taken care of early.,Jared appreciated that scheduling the meeting invite was taken care of early.,,,1|1>1|2,2|2>2|1,,
events,events_narr_explicit,GPT-5.2,20,2,2,2,"The chef tasted the soup, then he added salt and reduced the heat. The apprentice learned that that mattered.","The chef reduced the heat and added salt, then he tasted the soup. The apprentice learned that that mattered.",,,,The apprentice learned that tasting the soup mattered.,The apprentice learned that adding salt and reducing the heat mattered.,,,1|1>1|2,2|2>2|1,,
events,events_narr_explicit,GPT-5.2,21,2,2,2,"Aya returned the library books, and she paid the late fee at the counter. The clerk noted that it cleared her account.","Aya paid the late fee at the counter, and she returned the library books. The clerk noted that it cleared her account.",,,,The clerk noted that returning the books cleared her account.,The clerk noted that paying the late fee cleared her account.,,,1|1>1|2,2|2>2|1,,
events,events_narr_explicit,GPT-5.2,22,2,2,2,"During rehearsal, Simon forgot his lines, and the director stopped the scene. Tara said that that broke the rhythm.","During rehearsal, the director stopped the scene, and Simon forgot his lines. Tara said that that broke the rhythm.",,,,Tara said that Simon forgetting his lines broke the rhythm.,Tara said that the director stopping the scene broke the rhythm.,,,1|1>1|2,2|2>2|1,,
events,events_narr_explicit,GPT-5.2,23,2,2,2,"The cat scratched the sofa, so Priyanka bought a new cover and hid the treats. Her partner joked that it was a classic response.","Priyanka hid the treats and bought a new cover, because the cat scratched the sofa. Her partner joked that it was a classic response.",,,,Her partner joked that buying a new cover was a classic response.,Her partner joked that hiding the treats was a classic response.,,,1|1>1|2,2|2>2|1,,
events,events_narr_explicit,GPT-5.2,24,2,2,2,"Jasper installed the update, and the app finally stopped crashing. Linh assumed that it was related.","The app finally stopped crashing, and Jasper installed the update. Linh assumed that it was related.",,,,Linh assumed that installing the update was related.,Linh assumed that the app stopping its crashes was related.,,,1|1>1|2,2|2>2|1,,
events,events_narr_explicit,GPT-5.2,50,2,2,2,"Fatima washed the dishes, then she started the dishwasher anyway. Evan asked why she did that.","Fatima started the dishwasher anyway, then she washed the dishes. Evan asked why she did that.",,,,Evan asked why Fatima washed the dishes.,Evan asked why Fatima started the dishwasher anyway.,,,1|1>1|2,2|2>2|1,,
events,events_narr_explicit,GPT-5.2,26,2,2,2,"The referee blew the whistle, and the crowd began to boo loudly. Nate admitted that it rattled him.","The crowd began to boo loudly, and the referee blew the whistle. Nate admitted that it rattled him.",,,,Nate admitted that the whistle blow rattled him.,Nate admitted that the crowd booing rattled him.,,,1|1>1|2,2|2>2|1,,
events,events_narr_explicit,GPT-5.2,27,2,2,2,"Leonie printed the boarding pass, and then she checked in online. Max said that it was redundant.","Leonie checked in online, and then she printed the boarding pass. Max said that it was redundant.",,,,Max said that printing the boarding pass was redundant.,Max said that checking in online was redundant.,,,1|1>1|2,2|2>2|1,,
events,events_narr_explicit,GPT-5.2,28,2,2,2,"After the lecture, the students applauded, and the speaker answered questions. Rina wrote that it made the event feel lively.","After the lecture, the speaker answered questions, and the students applauded. Rina wrote that it made the event feel lively.",,,,Rina wrote that the applause made the event feel lively.,Rina wrote that answering questions made the event feel lively.,,,1|1>1|2,2|2>2|1,,
events,events_narr_explicit,GPT-5.2,29,2,2,2,"The mechanic replaced the battery, and the car started immediately. Noah told everyone that it solved the problem.","The car started immediately, and the mechanic replaced the battery. Noah told everyone that it solved the problem.",,,,Noah told everyone that replacing the battery solved the problem.,Noah told everyone that the car starting immediately solved the problem.,,,1|1>1|2,2|2>2|1,,
events,events_narr_explicit,GPT-5.2,30,2,2,2,Kim folded the laundry while Diego vacuumed the hallway. Their friend Lotte commented that it looked like teamwork.,Diego vacuumed the hallway while Kim folded the laundry. Their friend Lotte commented that it looked like teamwork.,,,,Lotte commented that folding the laundry looked like teamwork.,Lotte commented that vacuuming the hallway looked like teamwork.,,,1|1>1|2,2|2>2|1,,
events,events_narr_explicit,GPT-5.2,31,2,2,2,"The journalist published the article, and the politician denied the allegations. Readers debated whether that was responsible.","The politician denied the allegations, and the journalist published the article. Readers debated whether that was responsible.",,,,Readers debated whether publishing the article was responsible.,Readers debated whether denying the allegations was responsible.,,,1|1>1|2,2|2>2|1,,
events,events_narr_explicit,GPT-5.2,32,2,2,2,"Yara offered to drive, but then she asked for directions every minute. Jonah laughed that it was predictable.","Yara asked for directions every minute, but then she offered to drive. Jonah laughed that it was predictable.",,,,Jonah laughed that offering to drive was predictable.,Jonah laughed that asking for directions every minute was predictable.,,,1|1>1|2,2|2>2|1,,
events,events_narr_explicit,GPT-5.2,33,2,2,2,"The child drew on the wall, and the parent took a photo before cleaning it. Aunt Salma said that it would become a story later.","The parent took a photo before cleaning it, and the child drew on the wall. Aunt Salma said that it would become a story later.",,,,Aunt Salma said that drawing on the wall would become a story later.,Aunt Salma said that taking a photo would become a story later.,,,1|1>1|2,2|2>2|1,,
